"","gene_id","gene_type"
"16037","ENSMUSG00000021748","protein_coding"
"16038","ENSMUSG00000033885","protein_coding"
"16039","ENSMUSG00000023156","protein_coding"
"16040","ENSMUSG00000025277","protein_coding"
"16041","ENSMUSG00000025279","protein_coding"
"16042","ENSMUSG00000109649","protein_coding"
"16043","ENSMUSG00000025278","protein_coding"
"16044","ENSMUSG00000063277","protein_coding"
"16045","ENSMUSG00000094706","protein_coding"
"16046","ENSMUSG00000079364","protein_coding"
"16047","ENSMUSG00000091617","protein_coding"
"16048","ENSMUSG00000072726","protein_coding"
"16049","ENSMUSG00000091472","protein_coding"
"16050","ENSMUSG00000095015","protein_coding"
"16051","ENSMUSG00000090363","protein_coding"
"16052","ENSMUSG00000096869","protein_coding"
"16053","ENSMUSG00000092167","protein_coding"
"16054","ENSMUSG00000094021","protein_coding"
"16055","ENSMUSG00000093985","protein_coding"
"16056","ENSMUSG00000090691","protein_coding"
"16057","ENSMUSG00000096685","protein_coding"
"16058","ENSMUSG00000094590","protein_coding"
"16059","ENSMUSG00000095360","protein_coding"
"16060","ENSMUSG00000072738","protein_coding"
"16061","ENSMUSG00000094811","protein_coding"
"16062","ENSMUSG00000079396","protein_coding"
"16063","ENSMUSG00000094460","protein_coding"
"16064","ENSMUSG00000079371","protein_coding"
"16065","ENSMUSG00000091568","protein_coding"
"16066","ENSMUSG00000090643","protein_coding"
"16067","ENSMUSG00000090512","protein_coding"
"16068","ENSMUSG00000096629","protein_coding"
"16069","ENSMUSG00000094370","protein_coding"
"16070","ENSMUSG00000096470","protein_coding"
"16071","ENSMUSG00000095295","protein_coding"
"16072","ENSMUSG00000095797","protein_coding"
"16073","ENSMUSG00000094825","protein_coding"
"16074","ENSMUSG00000096003","protein_coding"
"16075","ENSMUSG00000096023","protein_coding"
"16076","ENSMUSG00000095912","protein_coding"
"16077","ENSMUSG00000079378","protein_coding"
"16078","ENSMUSG00000090827","protein_coding"
"16079","ENSMUSG00000094132","protein_coding"
"16080","ENSMUSG00000091494","protein_coding"
"16081","ENSMUSG00000090539","protein_coding"
"16082","ENSMUSG00000091700","protein_coding"
"16083","ENSMUSG00000094258","protein_coding"
"16084","ENSMUSG00000090472","protein_coding"
"16085","ENSMUSG00000079386","protein_coding"
"16086","ENSMUSG00000091148","protein_coding"
"16087","ENSMUSG00000091418","protein_coding"
"16088","ENSMUSG00000095056","protein_coding"
"16089","ENSMUSG00000079388","protein_coding"
"16090","ENSMUSG00000079389","protein_coding"
"16091","ENSMUSG00000079391","protein_coding"
"16092","ENSMUSG00000090764","protein_coding"
"16093","ENSMUSG00000091563","protein_coding"
"16094","ENSMUSG00000096775","protein_coding"
"16095","ENSMUSG00000095686","protein_coding"
"16096","ENSMUSG00000091756","protein_coding"
"16097","ENSMUSG00000096901","protein_coding"
"16098","ENSMUSG00000096793","protein_coding"
"16099","ENSMUSG00000090364","protein_coding"
"16100","ENSMUSG00000079402","protein_coding"
"16101","ENSMUSG00000095368","protein_coding"
"16102","ENSMUSG00000095195","protein_coding"
"16103","ENSMUSG00000072739","protein_coding"
"16104","ENSMUSG00000096488","protein_coding"
"16105","ENSMUSG00000095533","protein_coding"
"16106","ENSMUSG00000096574","protein_coding"
"16107","ENSMUSG00000096039","protein_coding"
"16108","ENSMUSG00000079409","protein_coding"
"16109","ENSMUSG00000071613","protein_coding"
"16110","ENSMUSG00000079410","protein_coding"
"16111","ENSMUSG00000090487","protein_coding"
"16112","ENSMUSG00000092036","protein_coding"
"16113","ENSMUSG00000093979","protein_coding"
"16114","ENSMUSG00000095024","protein_coding"
"16115","ENSMUSG00000021806","protein_coding"
"16116","ENSMUSG00000021807","protein_coding"
"16117","ENSMUSG00000043004","protein_coding"
"16118","ENSMUSG00000045107","protein_coding"
"16119","ENSMUSG00000023243","protein_coding"
"16120","ENSMUSG00000023387","protein_coding"
"16121","ENSMUSG00000021809","protein_coding"
"16122","ENSMUSG00000021810","protein_coding"
"16123","ENSMUSG00000039599","protein_coding"
"16124","ENSMUSG00000021811","protein_coding"
"16125","ENSMUSG00000049960","protein_coding"
"16126","ENSMUSG00000039543","protein_coding"
"16127","ENSMUSG00000021814","protein_coding"
"16128","ENSMUSG00000021815","protein_coding"
"16129","ENSMUSG00000021816","protein_coding"
"16130","ENSMUSG00000034235","protein_coding"
"16131","ENSMUSG00000068697","protein_coding"
"16132","ENSMUSG00000039376","protein_coding"
"16133","ENSMUSG00000039367","protein_coding"
"16134","ENSMUSG00000039357","protein_coding"
"16135","ENSMUSG00000063787","protein_coding"
"16136","ENSMUSG00000021819","protein_coding"
"16137","ENSMUSG00000039308","protein_coding"
"16138","ENSMUSG00000021820","protein_coding"
"16139","ENSMUSG00000021822","protein_coding"
"16140","ENSMUSG00000021823","protein_coding"
"16141","ENSMUSG00000021824","protein_coding"
"16142","ENSMUSG00000039197","protein_coding"
"16143","ENSMUSG00000021767","protein_coding"
"16144","ENSMUSG00000063821","protein_coding"
"16145","ENSMUSG00000021768","protein_coding"
"16146","ENSMUSG00000021770","protein_coding"
"16147","ENSMUSG00000021771","protein_coding"
"16148","ENSMUSG00000021773","protein_coding"
"16149","ENSMUSG00000039081","protein_coding"
"16150","ENSMUSG00000063458","protein_coding"
"16151","ENSMUSG00000063142","protein_coding"
"16152","ENSMUSG00000021782","protein_coding"
"16153","ENSMUSG00000025280","protein_coding"
"16154","ENSMUSG00000025290","protein_coding"
"16155","ENSMUSG00000007817","protein_coding"
"16156","ENSMUSG00000021868","protein_coding"
"16157","ENSMUSG00000055538","protein_coding"
"16158","ENSMUSG00000021866","protein_coding"
"16159","ENSMUSG00000095304","protein_coding"
"16160","ENSMUSG00000072676","protein_coding"
"16161","ENSMUSG00000095975","protein_coding"
"16162","ENSMUSG00000048502","protein_coding"
"16163","ENSMUSG00000021870","protein_coding"
"16164","ENSMUSG00000040818","protein_coding"
"16165","ENSMUSG00000021877","protein_coding"
"16166","ENSMUSG00000043702","protein_coding"
"16167","ENSMUSG00000021879","protein_coding"
"16168","ENSMUSG00000021898","protein_coding"
"16169","ENSMUSG00000040760","protein_coding"
"16170","ENSMUSG00000040726","protein_coding"
"16171","ENSMUSG00000040717","protein_coding"
"16172","ENSMUSG00000021895","protein_coding"
"16173","ENSMUSG00000040651","protein_coding"
"16174","ENSMUSG00000046753","protein_coding"
"16175","ENSMUSG00000040640","protein_coding"
"16176","ENSMUSG00000021994","protein_coding"
"16177","ENSMUSG00000021991","protein_coding"
"16178","ENSMUSG00000045776","protein_coding"
"16179","ENSMUSG00000042682","protein_coding"
"16180","ENSMUSG00000015971","protein_coding"
"16181","ENSMUSG00000015966","protein_coding"
"16182","ENSMUSG00000015970","protein_coding"
"16183","ENSMUSG00000015968","protein_coding"
"16184","ENSMUSG00000021962","protein_coding"
"16185","ENSMUSG00000021957","protein_coding"
"16186","ENSMUSG00000021948","protein_coding"
"16187","ENSMUSG00000052395","protein_coding"
"16188","ENSMUSG00000006527","protein_coding"
"16189","ENSMUSG00000006526","protein_coding"
"16190","ENSMUSG00000042485","protein_coding"
"16191","ENSMUSG00000021922","protein_coding"
"16192","ENSMUSG00000006522","protein_coding"
"16193","ENSMUSG00000006529","protein_coding"
"16194","ENSMUSG00000021918","protein_coding"
"16195","ENSMUSG00000021917","protein_coding"
"16196","ENSMUSG00000021916","protein_coding"
"16197","ENSMUSG00000042354","protein_coding"
"16198","ENSMUSG00000042323","protein_coding"
"16199","ENSMUSG00000058351","protein_coding"
"16200","ENSMUSG00000071547","protein_coding"
"16201","ENSMUSG00000042286","protein_coding"
"16202","ENSMUSG00000021910","protein_coding"
"16203","ENSMUSG00000091898","protein_coding"
"16204","ENSMUSG00000021904","protein_coding"
"16205","ENSMUSG00000021902","protein_coding"
"16206","ENSMUSG00000021901","protein_coding"
"16207","ENSMUSG00000019027","protein_coding"
"16208","ENSMUSG00000021893","protein_coding"
"16209","ENSMUSG00000021892","protein_coding"
"16210","ENSMUSG00000021891","protein_coding"
"16211","ENSMUSG00000021890","protein_coding"
"16212","ENSMUSG00000057606","protein_coding"
"16213","ENSMUSG00000115022","protein_coding"
"16214","ENSMUSG00000021884","protein_coding"
"16215","ENSMUSG00000021900","protein_coding"
"16216","ENSMUSG00000014496","protein_coding"
"16217","ENSMUSG00000021903","protein_coding"
"16218","ENSMUSG00000021905","protein_coding"
"16219","ENSMUSG00000021906","protein_coding"
"16220","ENSMUSG00000021907","protein_coding"
"16221","ENSMUSG00000056234","protein_coding"
"16222","ENSMUSG00000013701","protein_coding"
"16223","ENSMUSG00000021911","protein_coding"
"16224","ENSMUSG00000021913","protein_coding"
"16225","ENSMUSG00000072473","protein_coding"
"16226","ENSMUSG00000021919","protein_coding"
"16227","ENSMUSG00000100241","protein_coding"
"16228","ENSMUSG00000054051","protein_coding"
"16229","ENSMUSG00000041730","protein_coding"
"16230","ENSMUSG00000071540","protein_coding"
"16231","ENSMUSG00000041707","protein_coding"
"16232","ENSMUSG00000078127","protein_coding"
"16233","ENSMUSG00000050666","protein_coding"
"16234","ENSMUSG00000051506","protein_coding"
"16235","ENSMUSG00000041673","protein_coding"
"16236","ENSMUSG00000063506","protein_coding"
"16237","ENSMUSG00000021936","protein_coding"
"16238","ENSMUSG00000108841","protein_coding"
"16239","ENSMUSG00000021940","protein_coding"
"16240","ENSMUSG00000021943","protein_coding"
"16241","ENSMUSG00000072625","protein_coding"
"16242","ENSMUSG00000041534","protein_coding"
"16243","ENSMUSG00000044519","protein_coding"
"16244","ENSMUSG00000115726","protein_coding"
"16245","ENSMUSG00000072624","protein_coding"
"16246","ENSMUSG00000095493","protein_coding"
"16247","ENSMUSG00000047441","protein_coding"
"16248","ENSMUSG00000021950","protein_coding"
"16249","ENSMUSG00000048337","protein_coding"
"16250","ENSMUSG00000071531","protein_coding"
"16251","ENSMUSG00000041479","protein_coding"
"16252","ENSMUSG00000041471","protein_coding"
"16253","ENSMUSG00000021794","protein_coding"
"16254","ENSMUSG00000043681","protein_coding"
"16255","ENSMUSG00000023064","protein_coding"
"16256","ENSMUSG00000041445","protein_coding"
"16257","ENSMUSG00000021796","protein_coding"
"16258","ENSMUSG00000021797","protein_coding"
"16259","ENSMUSG00000021798","protein_coding"
"16260","ENSMUSG00000021799","protein_coding"
"16261","ENSMUSG00000041408","protein_coding"
"16262","ENSMUSG00000041078","protein_coding"
"16263","ENSMUSG00000041068","protein_coding"
"16264","ENSMUSG00000096405","protein_coding"
"16265","ENSMUSG00000058690","protein_coding"
"16266","ENSMUSG00000021804","protein_coding"
"16267","ENSMUSG00000041044","protein_coding"
"16268","ENSMUSG00000043418","protein_coding"
"16269","ENSMUSG00000021803","protein_coding"
"16270","ENSMUSG00000096001","protein_coding"
"16271","ENSMUSG00000041028","protein_coding"
"16272","ENSMUSG00000041014","protein_coding"
"16273","ENSMUSG00000037833","protein_coding"
"16274","ENSMUSG00000037824","protein_coding"
"16275","ENSMUSG00000021792","protein_coding"
"16276","ENSMUSG00000021791","protein_coding"
"16277","ENSMUSG00000021790","protein_coding"
"16278","ENSMUSG00000037798","protein_coding"
"16279","ENSMUSG00000021789","protein_coding"
"16280","ENSMUSG00000037780","protein_coding"
"16281","ENSMUSG00000021795","protein_coding"
"16282","ENSMUSG00000091110","protein_coding"
"16283","ENSMUSG00000094925","protein_coding"
"16284","ENSMUSG00000090505","protein_coding"
"16285","ENSMUSG00000090440","protein_coding"
"16286","ENSMUSG00000079269","protein_coding"
"16287","ENSMUSG00000114852","protein_coding"
"16288","ENSMUSG00000079271","protein_coding"
"16289","ENSMUSG00000052334","protein_coding"
"16290","ENSMUSG00000093945","protein_coding"
"16291","ENSMUSG00000091792","protein_coding"
"16292","ENSMUSG00000092152","protein_coding"
"16293","ENSMUSG00000094157","protein_coding"
"16294","ENSMUSG00000094954","protein_coding"
"16295","ENSMUSG00000095318","protein_coding"
"16296","ENSMUSG00000095226","protein_coding"
"16297","ENSMUSG00000072605","protein_coding"
"16298","ENSMUSG00000091733","protein_coding"
"16299","ENSMUSG00000096446","protein_coding"
"16300","ENSMUSG00000094151","protein_coding"
"16301","ENSMUSG00000094784","protein_coding"
"16302","ENSMUSG00000090634","protein_coding"
"16303","ENSMUSG00000090713","protein_coding"
"16304","ENSMUSG00000095384","protein_coding"
"16305","ENSMUSG00000091477","protein_coding"
"16306","ENSMUSG00000095528","protein_coding"
"16307","ENSMUSG00000091698","protein_coding"
"16308","ENSMUSG00000049235","protein_coding"
"16309","ENSMUSG00000072601","protein_coding"
"16310","ENSMUSG00000090166","protein_coding"
"16311","ENSMUSG00000089901","protein_coding"
"16312","ENSMUSG00000053961","protein_coding"
"16313","ENSMUSG00000072598","protein_coding"
"16314","ENSMUSG00000072596","protein_coding"
"16315","ENSMUSG00000072595","protein_coding"
"16316","ENSMUSG00000091725","protein_coding"
"16317","ENSMUSG00000079267","protein_coding"
"16318","ENSMUSG00000090379","protein_coding"
"16319","ENSMUSG00000090716","protein_coding"
"16320","ENSMUSG00000072145","protein_coding"
"16321","ENSMUSG00000092165","protein_coding"
"16322","ENSMUSG00000091122","protein_coding"
"16323","ENSMUSG00000079265","protein_coding"
"16324","ENSMUSG00000091923","protein_coding"
"16325","ENSMUSG00000071489","protein_coding"
"16326","ENSMUSG00000037759","protein_coding"
"16327","ENSMUSG00000021830","protein_coding"
"16328","ENSMUSG00000049092","protein_coding"
"16329","ENSMUSG00000021831","protein_coding"
"16330","ENSMUSG00000021832","protein_coding"
"16331","ENSMUSG00000053205","protein_coding"
"16332","ENSMUSG00000037722","protein_coding"
"16333","ENSMUSG00000037712","protein_coding"
"16334","ENSMUSG00000037697","protein_coding"
"16335","ENSMUSG00000021835","protein_coding"
"16336","ENSMUSG00000037628","protein_coding"
"16337","ENSMUSG00000015759","protein_coding"
"16338","ENSMUSG00000062014","protein_coding"
"16339","ENSMUSG00000055128","protein_coding"
"16340","ENSMUSG00000021838","protein_coding"
"16341","ENSMUSG00000037580","protein_coding"
"16342","ENSMUSG00000037572","protein_coding"
"16343","ENSMUSG00000048379","protein_coding"
"16344","ENSMUSG00000021840","protein_coding"
"16345","ENSMUSG00000050335","protein_coding"
"16346","ENSMUSG00000037544","protein_coding"
"16347","ENSMUSG00000037536","protein_coding"
"16348","ENSMUSG00000037526","protein_coding"
"16349","ENSMUSG00000021843","protein_coding"
"16350","ENSMUSG00000021846","protein_coding"
"16351","ENSMUSG00000036339","protein_coding"
"16352","ENSMUSG00000021848","protein_coding"
"16353","ENSMUSG00000061244","protein_coding"
"16354","ENSMUSG00000036291","protein_coding"
"16355","ENSMUSG00000036282","protein_coding"
"16356","ENSMUSG00000021850","protein_coding"
"16357","ENSMUSG00000021852","protein_coding"
"16358","ENSMUSG00000036242","protein_coding"
"16359","ENSMUSG00000048933","protein_coding"
"16360","ENSMUSG00000093825","protein_coding"
"16361","ENSMUSG00000096254","protein_coding"
"16362","ENSMUSG00000068437","protein_coding"
"16363","ENSMUSG00000060523","protein_coding"
"16364","ENSMUSG00000059488","protein_coding"
"16365","ENSMUSG00000050030","protein_coding"
"16366","ENSMUSG00000049011","protein_coding"
"16367","ENSMUSG00000109835","protein_coding"
"16368","ENSMUSG00000048080","protein_coding"
"16369","ENSMUSG00000091873","protein_coding"
"16370","ENSMUSG00000090874","protein_coding"
"16371","ENSMUSG00000045306","protein_coding"
"16372","ENSMUSG00000046210","protein_coding"
"16373","ENSMUSG00000051969","protein_coding"
"16374","ENSMUSG00000047716","protein_coding"
"16375","ENSMUSG00000094692","protein_coding"
"16376","ENSMUSG00000057903","protein_coding"
"16377","ENSMUSG00000095917","protein_coding"
"16378","ENSMUSG00000095765","protein_coding"
"16379","ENSMUSG00000068431","protein_coding"
"16380","ENSMUSG00000094285","protein_coding"
"16381","ENSMUSG00000053815","protein_coding"
"16382","ENSMUSG00000050028","protein_coding"
"16383","ENSMUSG00000058188","protein_coding"
"16384","ENSMUSG00000057179","protein_coding"
"16385","ENSMUSG00000060084","protein_coding"
"16386","ENSMUSG00000059069","protein_coding"
"16387","ENSMUSG00000006288","protein_coding"
"16388","ENSMUSG00000071470","protein_coding"
"16389","ENSMUSG00000036023","protein_coding"
"16390","ENSMUSG00000006281","protein_coding"
"16391","ENSMUSG00000090799","protein_coding"
"16392","ENSMUSG00000006289","protein_coding"
"16393","ENSMUSG00000035960","protein_coding"
"16394","ENSMUSG00000035953","protein_coding"
"16395","ENSMUSG00000115338","protein_coding"
"16396","ENSMUSG00000021871","protein_coding"
"16397","ENSMUSG00000068417","protein_coding"
"16398","ENSMUSG00000021872","protein_coding"
"16399","ENSMUSG00000052382","protein_coding"
"16400","ENSMUSG00000059648","protein_coding"
"16401","ENSMUSG00000068407","protein_coding"
"16402","ENSMUSG00000035932","protein_coding"
"16403","ENSMUSG00000021876","protein_coding"
"16404","ENSMUSG00000072115","protein_coding"
"16405","ENSMUSG00000072575","protein_coding"
"16406","ENSMUSG00000021880","protein_coding"
"16407","ENSMUSG00000035896","protein_coding"
